customer_id,tenure_months,monthly_spend_eur,logins_30d,content_completions_30d,support_tickets_90d,satisfaction_score,payment_delays_12m,days_since_last_activity,plan_type,acquisition_channel,region,churned
SP-02008,10,76.61,12,2,1,2.4,3,14,Basic,Partner,Germany,0
SP-02009,48,54.85,15,2,0,3.1,1,8,Enterprise,Paid,Portugal,0
SP-02010,38,47.22,11,9,0,4.3,0,5,Professional,Paid,Germany,0
SP-02011,30,114.23,8,1,1,4.3,1,3,Basic,Referral,Germany,0
SP-02012,24,70.25,5,7,1,4.3,0,4,Basic,Referral,Portugal,0
SP-02013,10,62.26,7,3,1,3.9,1,9,Professional,Referral,United Kingdom,0
SP-02014,56,136.12,9,4,2,3.5,1,6,Basic,Referral,United Kingdom,0
SP-02015,39,108.14,6,6,1,4.7,1,12,Basic,Organic,United Kingdom,0
SP-02016,20,35.45,8,2,1,3.1,1,35,Professional,Organic,Germany,0
SP-02017,25,99.42,4,8,0,3.8,0,21,Enterprise,Organic,United Kingdom,0
SP-02018,44,99.22,11,5,3,3.3,0,20,Basic,Paid,Portugal,0
SP-02019,44,75.3,7,2,2,3.2,0,19,Basic,Referral,Germany,0
SP-02020,28,74.14,9,2,4,3.4,1,16,Professional,Organic,Portugal,0
SP-02021,19,42.19,6,3,1,3.2,1,23,Professional,Paid,United Kingdom,1
SP-02022,40,184.96,10,2,0,4.2,1,7,Basic,Partner,Germany,0
SP-02023,40,76.49,11,5,1,2.6,0,16,Professional,Organic,Germany,0
SP-02024,36,97.18,10,4,0,4.1,0,2,Basic,Partner,Germany,0
SP-02025,5,78.23,6,5,1,3.3,0,19,Basic,Organic,Portugal,1
SP-02026,29,62.68,7,6,0,3.8,0,12,Basic,Paid,Portugal,0
SP-02027,37,117.95,13,5,0,3.7,0,11,Professional,Partner,Germany,0
SP-02028,58,89.69,5,5,4,3.4,1,4,Basic,Organic,Germany,0
SP-02029,32,76.75,7,3,1,4.8,2,3,Professional,Partner,Portugal,0
SP-02030,21,96.74,12,3,4,3.5,2,8,Professional,Paid,United Kingdom,0
SP-02031,34,81.22,6,3,4,4.4,1,12,Basic,Partner,United Kingdom,0
SP-02032,11,164.34,10,6,1,4.4,2,21,Enterprise,Organic,Germany,0
SP-02033,6,116.26,8,4,2,3.6,0,23,Professional,Organic,Germany,1
SP-02034,41,103.31,4,3,1,2.8,1,21,Professional,Paid,Germany,1
SP-02035,60,44.11,6,7,2,3.1,1,16,Professional,Referral,United Kingdom,0
SP-02036,51,104.81,5,4,0,4.8,0,3,Professional,Paid,Portugal,0
SP-02037,36,103.72,6,5,0,4.2,2,11,Basic,Referral,United Kingdom,0
SP-02038,3,55.24,3,4,0,3.9,1,29,Professional,Organic,Germany,0
SP-02039,60,43.72,9,4,2,3.3,1,35,Basic,Referral,Germany,0
SP-02040,27,114.24,12,6,0,5.0,1,3,Enterprise,Paid,Portugal,0
SP-02041,18,120.27,5,5,0,3.1,1,8,Basic,Organic,United Kingdom,0
SP-02042,54,64.9,8,7,2,3.9,1,30,Professional,Referral,Germany,0
SP-02043,45,63.72,7,3,0,4.2,2,23,Basic,Paid,Germany,0
SP-02044,45,89.06,6,5,1,2.8,2,11,Basic,Paid,United Kingdom,1
SP-02045,17,70.16,7,3,0,3.2,1,14,Basic,Organic,Germany,1
SP-02046,60,43.36,10,3,0,3.4,2,16,Basic,Organic,Germany,0
SP-02047,28,54.99,10,3,0,4.5,0,24,Professional,Paid,United Kingdom,0
SP-02048,32,95.71,8,0,2,3.4,1,24,Professional,Referral,United Kingdom,0
SP-02049,46,56.23,8,2,1,2.7,3,9,Basic,Paid,Germany,0
SP-02050,40,122.85,12,0,2,2.6,1,29,Basic,Organic,Germany,1
SP-02051,11,103.02,8,9,2,3.2,0,31,Professional,Paid,Germany,0
SP-02052,19,97.3,5,3,2,2.6,2,10,Basic,Organic,Germany,1
SP-02053,22,88.29,6,3,0,4.4,0,30,Professional,Referral,Germany,0
SP-02054,57,61.55,7,2,3,4.4,0,10,Professional,Organic,United Kingdom,0
SP-02055,43,108.91,2,2,1,3.8,0,19,Professional,Referral,Germany,0
SP-02056,22,60.85,4,5,0,3.6,0,33,Enterprise,Paid,United Kingdom,1
SP-02057,45,125.77,4,6,0,4.4,1,26,Basic,Referral,United Kingdom,0
SP-02058,45,153.01,10,4,1,4.4,0,6,Professional,Organic,Portugal,0
SP-02059,24,89.47,5,4,0,3.0,0,16,Professional,Partner,United Kingdom,1
SP-02060,25,144.21,9,4,0,3.1,0,17,Professional,Organic,Portugal,0
SP-02061,54,55.3,8,1,2,4.4,0,14,Professional,Paid,Portugal,0
SP-02062,34,103.5,9,2,1,4.0,3,7,Enterprise,Paid,Germany,0
SP-02063,9,83.67,10,3,1,4.3,0,7,Professional,Partner,Germany,0
SP-02064,44,115.07,5,3,3,3.1,1,10,Enterprise,Partner,Germany,0
SP-02065,36,36.18,11,3,2,3.2,0,3,Professional,Organic,United Kingdom,0
SP-02066,31,112.2,6,3,3,4.2,0,17,Professional,Partner,Germany,0
SP-02067,44,63.9,11,4,0,3.3,2,2,Basic,Organic,Germany,0
SP-02068,55,85.37,6,6,5,2.6,1,37,Basic,Referral,Germany,0
SP-02069,20,183.54,5,3,1,3.3,0,11,Enterprise,Organic,Germany,0
SP-02070,26,104.95,6,4,0,3.6,1,7,Professional,Referral,Germany,0
SP-02071,12,99.24,6,5,1,5.0,0,4,Professional,Paid,Portugal,0
SP-02072,39,95.91,4,3,0,3.1,1,25,Basic,Partner,Germany,0
SP-02073,25,131.37,7,4,1,3.8,2,16,Basic,Organic,Germany,0
SP-02074,21,116.73,6,1,1,5.0,0,14,Basic,Referral,Portugal,0
SP-02075,42,96.35,7,4,1,2.9,0,16,Basic,Paid,Portugal,0
SP-02076,25,91.47,9,4,1,4.3,0,16,Enterprise,Referral,Portugal,0
SP-02077,28,88.98,10,3,1,3.2,1,17,Basic,Partner,Portugal,0
SP-02078,27,81.79,11,4,2,4.1,0,15,Basic,Organic,Germany,1
SP-02079,16,50.49,8,3,0,5.0,2,19,Professional,Organic,Germany,1
SP-02080,8,104.02,8,1,2,4.4,0,16,Professional,Referral,Portugal,0
SP-02081,50,66.46,13,7,2,3.9,1,2,Professional,Referral,Germany,0
SP-02082,6,77.77,8,4,2,3.0,2,6,Basic,Partner,Germany,0
SP-02083,20,120.07,6,5,4,3.7,1,6,Basic,Organic,United Kingdom,1
SP-02084,41,82.58,7,3,1,3.3,1,7,Professional,Organic,Germany,0
SP-02085,8,79.97,6,4,0,2.6,3,4,Professional,Organic,Germany,0
SP-02086,40,89.59,5,2,0,2.1,1,15,Enterprise,Paid,United Kingdom,0
SP-02087,44,73.75,7,4,1,3.1,0,20,Professional,Organic,Germany,0
SP-02088,40,181.77,8,4,2,3.8,0,3,Professional,Organic,Germany,0
SP-02089,19,170.61,11,3,1,4.7,0,5,Enterprise,Partner,United Kingdom,0
SP-02090,2,168.64,3,4,1,3.2,1,3,Basic,Paid,Germany,0
SP-02091,54,96.05,7,5,0,4.0,0,2,Basic,Partner,Portugal,0
SP-02092,20,64.77,9,2,3,2.4,1,12,Basic,Organic,Germany,1
SP-02093,49,121.44,9,4,2,3.2,0,2,Enterprise,Organic,Germany,0
SP-02094,12,73.98,11,1,0,1.8,0,12,Basic,Paid,Portugal,1
SP-02095,10,125.97,4,5,0,5.0,2,14,Professional,Organic,Germany,0
SP-02096,47,63.56,17,2,0,4.0,1,11,Professional,Partner,Portugal,1
SP-02097,57,98.91,8,7,4,3.9,0,11,Professional,Partner,Portugal,0
SP-02098,52,133.55,8,2,2,4.2,1,10,Basic,Referral,Germany,0
SP-02099,46,75.67,6,2,0,5.0,0,21,Basic,Partner,United Kingdom,0
SP-02100,15,75.55,10,2,1,3.5,0,31,Basic,Partner,Germany,0
SP-02101,55,45.41,7,4,3,3.0,1,15,Basic,Paid,Portugal,0
SP-02102,41,64.34,12,4,0,5.0,2,6,Basic,Organic,Portugal,0
SP-02103,11,95.27,6,5,2,2.8,0,5,Basic,Organic,Germany,0
SP-02104,8,101.26,7,3,2,4.8,0,2,Basic,Organic,Portugal,0
SP-02105,53,107.42,10,3,2,3.7,0,27,Basic,Paid,Germany,0
SP-02106,17,38.99,9,5,3,4.1,0,9,Enterprise,Referral,United Kingdom,0
SP-02107,46,74.13,6,1,2,2.7,1,10,Basic,Paid,Germany,0
SP-02108,9,47.48,9,1,0,5.0,0,12,Basic,Paid,Germany,0
SP-02109,17,93.3,10,3,2,3.5,1,8,Basic,Paid,Germany,0
SP-02110,18,42.22,19,0,0,3.2,3,14,Basic,Organic,Germany,0
SP-02111,17,52.82,7,5,1,4.2,0,14,Professional,Paid,Germany,0
SP-02112,41,115.89,8,3,0,3.3,2,15,Enterprise,Organic,United Kingdom,0
SP-02113,55,67.33,3,4,2,4.1,1,3,Basic,Paid,Portugal,0
SP-02114,55,144.74,8,1,1,2.8,4,1,Professional,Referral,Portugal,0
SP-02115,45,108.6,3,5,0,3.9,1,20,Professional,Organic,Germany,0
SP-02116,13,75.84,9,1,3,3.3,1,9,Professional,Paid,Germany,0
SP-02117,58,123.6,10,2,1,3.2,1,6,Enterprise,Organic,Portugal,0
SP-02118,33,78.48,5,6,1,3.0,0,22,Basic,Paid,United Kingdom,1
SP-02119,33,113.12,2,5,2,4.5,1,6,Basic,Referral,Germany,0
SP-02120,43,63.07,5,3,1,3.5,0,5,Basic,Referral,Germany,0
SP-02121,47,126.64,3,3,3,3.7,1,7,Professional,Referral,Portugal,0
SP-02122,58,43.72,9,5,1,4.1,1,6,Basic,Organic,United Kingdom,0
SP-02123,35,52.79,9,2,0,4.7,0,6,Enterprise,Paid,Germany,0
SP-02124,37,56.39,7,8,0,3.1,0,19,Basic,Organic,Portugal,1
SP-02125,45,65.76,5,2,1,4.0,0,28,Enterprise,Partner,United Kingdom,0
SP-02126,16,96.68,3,1,1,3.1,1,5,Basic,Paid,Portugal,0
SP-02127,19,84.4,9,4,0,3.6,2,11,Professional,Partner,Germany,0
SP-02128,38,113.67,6,9,1,4.7,2,6,Basic,Paid,Portugal,0
SP-02129,4,134.35,3,4,1,1.9,1,23,Professional,Organic,Portugal,1
SP-02130,20,41.9,7,6,0,3.1,0,14,Professional,Referral,United Kingdom,0
SP-02131,44,141.29,4,3,1,3.6,0,12,Basic,Paid,Portugal,0
SP-02132,59,77.77,7,3,0,4.1,0,18,Enterprise,Paid,Germany,0
SP-02133,32,167.2,9,3,1,4.8,0,22,Professional,Paid,United Kingdom,0
SP-02134,24,61.95,4,5,1,2.4,0,18,Basic,Referral,United Kingdom,0
SP-02135,27,37.41,11,4,1,4.9,1,17,Professional,Paid,United Kingdom,0
SP-02136,42,109.11,17,6,1,4.2,0,31,Professional,Referral,United Kingdom,0
SP-02137,33,106.28,3,5,1,3.6,0,15,Professional,Organic,Portugal,0
SP-02138,2,53.34,4,0,0,2.6,1,6,Basic,Referral,Germany,1
SP-02139,33,55.47,9,4,0,3.3,1,13,Professional,Referral,United Kingdom,0
SP-02140,25,117.24,10,1,0,4.6,0,8,Professional,Referral,Germany,0
SP-02141,43,98.61,6,4,1,3.8,1,29,Enterprise,Organic,United Kingdom,0
SP-02142,53,74.6,13,5,2,3.7,0,9,Basic,Partner,United Kingdom,0
SP-02143,58,102.75,9,4,2,3.0,1,9,Basic,Paid,Portugal,0
SP-02144,37,94.57,7,3,1,4.4,2,10,Professional,Organic,Portugal,0
SP-02145,22,57.83,12,3,2,3.7,2,14,Professional,Partner,United Kingdom,0
SP-02146,27,120.94,5,3,1,3.6,1,7,Professional,Paid,Germany,0
SP-02147,11,111.14,9,2,1,3.7,2,7,Enterprise,Paid,United Kingdom,0
SP-02148,57,85.19,7,5,2,3.3,0,5,Enterprise,Partner,United Kingdom,0
SP-02149,51,117.27,8,2,1,3.1,1,27,Enterprise,Paid,Germany,1
SP-02150,52,176.38,5,2,1,2.6,1,17,Basic,Organic,Germany,0
SP-02151,20,55.21,7,4,2,3.3,1,9,Basic,Organic,Portugal,0
SP-02152,20,75.97,7,4,0,2.4,1,8,Basic,Organic,Germany,1
SP-02153,52,77.51,6,4,2,4.2,2,5,Enterprise,Referral,Portugal,0
SP-02154,33,116.19,9,1,0,3.3,1,8,Professional,Organic,Germany,0
SP-02155,43,65.43,8,7,0,3.5,0,10,Basic,Organic,Portugal,0
SP-02156,30,113.47,10,6,1,3.8,1,24,Basic,Referral,United Kingdom,0
SP-02157,27,68.57,15,2,0,3.2,1,5,Enterprise,Organic,United Kingdom,0
SP-02158,38,52.69,2,4,1,2.9,0,13,Basic,Organic,United Kingdom,0
SP-02159,49,87.26,9,2,2,4.0,1,16,Professional,Paid,United Kingdom,0
SP-02160,21,67.96,9,2,3,5.0,0,6,Professional,Referral,United Kingdom,1
SP-02161,49,90.83,12,3,2,4.5,2,2,Basic,Referral,Germany,0
SP-02162,15,99.84,9,1,2,4.8,1,13,Basic,Referral,United Kingdom,1
SP-02163,25,43.06,5,1,2,2.8,0,5,Enterprise,Paid,Portugal,0
SP-02164,55,71.16,11,5,1,3.6,2,14,Basic,Organic,Portugal,0
SP-02165,58,87.29,8,3,1,3.6,0,13,Professional,Referral,Portugal,0
SP-02166,56,117.48,13,6,2,4.9,0,20,Enterprise,Referral,Portugal,0
SP-02167,19,111.48,8,4,0,4.5,0,22,Basic,Paid,United Kingdom,0
SP-02168,51,59.79,8,0,1,3.7,1,3,Basic,Organic,Portugal,0
SP-02169,57,79.08,9,4,3,2.0,1,16,Professional,Partner,United Kingdom,0
SP-02170,59,101.99,4,1,1,2.9,1,14,Basic,Organic,Germany,0
SP-02171,2,76.85,6,2,0,4.3,3,14,Basic,Referral,United Kingdom,0
SP-02172,45,62.12,9,3,1,3.5,2,22,Basic,Paid,Germany,0
SP-02173,60,83.07,10,3,2,3.7,1,5,Enterprise,Referral,Germany,0
SP-02174,46,98.02,5,4,2,4.3,1,22,Professional,Partner,United Kingdom,0
SP-02175,14,57.5,10,1,1,4.7,1,16,Basic,Paid,Portugal,0
SP-02176,46,106.56,16,7,2,3.2,0,2,Basic,Paid,Germany,0
SP-02177,7,89.4,5,5,2,4.3,0,7,Enterprise,Partner,United Kingdom,0
SP-02178,29,108.17,7,2,0,5.0,1,11,Professional,Organic,Germany,0
SP-02179,38,82.32,12,5,1,4.9,1,3,Basic,Referral,Portugal,0
SP-02180,28,164.62,3,2,1,3.4,0,16,Professional,Referral,United Kingdom,1
SP-02181,42,97.24,5,9,2,4.0,0,22,Basic,Paid,United Kingdom,0
SP-02182,15,113.26,6,3,1,4.4,1,19,Basic,Paid,Germany,0
SP-02183,37,106.38,9,5,1,3.8,1,18,Enterprise,Referral,Germany,0
SP-02184,39,78.66,7,5,1,3.6,0,8,Professional,Organic,United Kingdom,0
SP-02185,39,93.69,7,4,1,2.4,0,16,Basic,Paid,United Kingdom,1
SP-02186,18,66.05,10,5,1,3.1,0,30,Professional,Paid,Germany,0
SP-02187,19,159.4,7,2,0,3.2,0,4,Basic,Organic,United Kingdom,0
SP-02188,16,101.67,7,5,1,2.8,0,4,Enterprise,Organic,United Kingdom,0
SP-02189,28,60.66,10,4,2,3.9,1,5,Basic,Organic,Germany,0
SP-02190,36,143.68,4,0,0,4.5,0,11,Professional,Organic,Germany,0
SP-02191,22,80.29,9,6,5,3.5,1,5,Professional,Organic,Germany,0
SP-02192,25,119.91,11,4,0,2.0,2,18,Professional,Paid,Portugal,0
SP-02193,18,42.63,3,4,4,3.7,2,12,Professional,Organic,Portugal,1
SP-02194,14,132.49,10,4,0,4.0,0,11,Professional,Paid,Germany,0
SP-02195,40,99.95,4,3,0,4.0,0,22,Basic,Organic,United Kingdom,0
SP-02196,49,58.75,8,1,1,3.2,1,3,Basic,Paid,Germany,0
SP-02197,18,99.24,6,5,0,2.8,2,14,Enterprise,Organic,United Kingdom,0
SP-02198,52,152.45,17,4,1,4.5,0,14,Basic,Organic,Germany,0
SP-02199,35,66.83,6,2,1,4.1,0,27,Basic,Organic,Germany,0
SP-02200,11,66.48,11,3,0,3.3,0,41,Basic,Paid,United Kingdom,1
SP-02201,22,78.18,8,3,1,2.6,2,4,Basic,Paid,Germany,0
SP-02202,1,86.95,12,3,1,4.0,0,8,Basic,Paid,Germany,0
SP-02203,3,123.2,6,2,1,3.1,1,2,Basic,Referral,United Kingdom,0
SP-02204,21,102.23,6,0,0,4.1,1,5,Basic,Referral,Germany,0
SP-02205,28,78.15,10,3,1,3.9,1,28,Professional,Partner,Portugal,0
SP-02206,48,95.33,5,3,2,5.0,1,19,Enterprise,Organic,Germany,0
SP-02207,9,163.18,7,6,4,3.7,1,9,Professional,Organic,Germany,0
SP-02208,51,109.49,11,4,0,5.0,1,11,Enterprise,Referral,United Kingdom,0
SP-02209,15,81.53,8,5,1,3.9,0,4,Basic,Paid,Germany,0
SP-02210,9,77.23,7,1,2,3.3,0,4,Basic,Partner,United Kingdom,0
SP-02211,42,93.04,8,5,1,3.0,2,11,Basic,Paid,United Kingdom,0
SP-02212,47,122.57,3,3,0,3.1,0,7,Professional,Organic,United Kingdom,0
SP-02213,37,63.11,8,6,1,4.1,0,18,Enterprise,Paid,Germany,0
SP-02214,7,115.61,5,3,1,3.9,3,21,Basic,Organic,Portugal,1
SP-02215,7,80.87,5,1,1,2.3,1,8,Professional,Organic,Germany,1
SP-02216,24,85.72,13,3,2,4.6,0,14,Professional,Organic,Germany,0
SP-02217,28,218.41,11,5,2,5.0,1,11,Basic,Partner,Portugal,0
SP-02218,60,110.79,6,2,1,2.3,0,10,Basic,Paid,Germany,0
SP-02219,18,68.81,10,3,3,4.6,2,27,Basic,Organic,Portugal,1
SP-02220,12,99.83,3,7,1,5.0,1,3,Basic,Organic,United Kingdom,0
SP-02221,57,125.13,16,3,0,2.4,0,27,Professional,Partner,Germany,0
SP-02222,10,111.29,21,5,3,3.4,0,20,Basic,Paid,United Kingdom,0
SP-02223,2,35.16,8,7,1,3.1,1,14,Enterprise,Organic,Portugal,0
SP-02224,26,84.29,9,3,0,4.6,1,18,Professional,Partner,Portugal,0
SP-02225,25,101.62,9,2,1,3.5,0,10,Basic,Referral,Germany,0
SP-02226,38,98.29,8,4,2,3.4,0,7,Basic,Referral,Portugal,0
SP-02227,53,71.02,6,4,1,4.1,2,5,Professional,Referral,Germany,0
SP-02228,56,112.07,12,4,0,5.0,1,20,Professional,Paid,Germany,0
SP-02229,18,132.73,11,4,1,3.8,0,13,Professional,Organic,Germany,0
SP-02230,59,43.57,4,2,1,3.4,0,33,Basic,Organic,United Kingdom,0
SP-02231,38,42.07,6,4,1,3.6,0,19,Enterprise,Paid,Germany,0
SP-02232,5,99.47,14,1,0,4.3,3,14,Basic,Referral,Portugal,0
SP-02233,57,115.89,11,2,3,2.7,1,7,Professional,Paid,Germany,0
SP-02234,9,66.94,9,6,1,3.8,0,8,Basic,Partner,Germany,0
SP-02235,36,35.88,5,2,1,3.0,0,7,Professional,Paid,United Kingdom,0
SP-02236,48,84.86,11,4,0,2.8,0,15,Basic,Referral,United Kingdom,0
SP-02237,15,98.89,13,2,1,2.2,0,10,Basic,Paid,Germany,0
SP-02238,17,75.66,6,5,2,3.4,0,7,Basic,Organic,Portugal,1
SP-02239,29,126.43,4,3,0,4.7,1,35,Enterprise,Referral,Germany,0
SP-02240,54,96.46,9,7,1,2.2,1,23,Basic,Paid,United Kingdom,0
SP-02241,14,64.13,7,2,1,4.2,0,11,Basic,Referral,Portugal,0
SP-02242,40,66.74,11,0,0,3.3,0,12,Basic,Paid,Portugal,0
SP-02243,28,85.6,6,1,1,2.9,1,19,Basic,Organic,United Kingdom,0
SP-02244,7,73.62,8,3,2,4.1,2,10,Enterprise,Paid,Germany,0
SP-02245,43,41.09,8,2,1,4.8,3,4,Basic,Paid,Germany,0
SP-02246,50,93.12,11,3,1,5.0,1,7,Enterprise,Paid,United Kingdom,0
SP-02247,35,67.43,9,4,3,4.0,0,12,Basic,Organic,Portugal,0
SP-02248,11,72.01,13,4,2,3.7,0,12,Basic,Paid,Germany,0
SP-02249,10,55.02,6,1,1,4.1,0,3,Professional,Partner,Portugal,0
SP-02250,26,154.16,11,1,2,5.0,3,19,Basic,Organic,Portugal,0
SP-02251,31,108.1,12,7,2,3.6,0,3,Professional,Paid,Portugal,0
SP-02252,34,170.41,7,4,0,4.7,0,5,Basic,Referral,Germany,0
SP-02253,15,75.51,12,8,0,3.3,1,20,Basic,Organic,Germany,1
SP-02254,31,110.62,7,6,0,3.1,1,10,Basic,Referral,Germany,0
SP-02255,18,93.78,13,5,4,5.0,0,25,Basic,Referral,United Kingdom,0
SP-02256,42,65.11,2,3,1,3.8,0,22,Professional,Referral,Portugal,0
SP-02257,48,75.2,6,4,0,4.0,0,4,Basic,Paid,Portugal,0
SP-02258,40,108.02,9,2,3,4.2,2,8,Basic,Organic,Germany,1
SP-02259,1,54.99,12,3,3,3.1,0,7,Basic,Organic,Portugal,0
SP-02260,60,126.96,6,5,1,3.4,1,8,Basic,Paid,Portugal,0
SP-02261,2,90.67,7,4,1,3.3,0,7,Basic,Organic,Germany,0
SP-02262,60,120.03,8,3,2,4.1,1,5,Basic,Paid,Germany,0
SP-02263,2,99.05,5,4,2,4.1,2,23,Basic,Paid,Portugal,0
SP-02264,31,43.7,6,10,0,3.3,0,5,Professional,Organic,Portugal,0
SP-02265,7,84.32,3,1,0,5.0,0,9,Professional,Partner,Portugal,0
SP-02266,6,128.1,6,3,0,3.8,1,5,Enterprise,Referral,United Kingdom,0
SP-02267,42,90.13,11,3,0,3.9,2,13,Professional,Partner,United Kingdom,0
SP-02268,44,85.19,3,6,1,4.9,0,9,Basic,Organic,Portugal,0
SP-02269,8,90.1,9,3,1,3.1,0,7,Basic,Partner,Germany,0
SP-02270,59,39.92,7,5,0,3.4,0,23,Professional,Referral,Portugal,0
SP-02271,20,133.62,13,3,1,4.0,2,10,Basic,Partner,Germany,0
SP-02272,20,32.76,10,3,3,2.6,0,11,Professional,Referral,Germany,0
SP-02273,18,145.26,10,2,0,3.6,0,3,Basic,Partner,United Kingdom,0
SP-02274,28,73.37,6,2,3,5.0,0,12,Professional,Organic,Germany,0
SP-02275,11,101.87,6,7,2,5.0,2,18,Professional,Paid,Germany,0
SP-02276,26,38.67,12,3,2,4.5,1,6,Basic,Organic,Germany,0
SP-02277,13,115.37,9,6,0,4.7,2,9,Basic,Referral,Germany,0
SP-02278,4,107.36,11,5,1,4.2,2,26,Basic,Referral,Germany,0
SP-02279,23,104.71,8,2,2,3.5,1,7,Basic,Paid,Germany,1
SP-02280,41,38.03,10,4,0,5.0,0,17,Basic,Referral,United Kingdom,0
SP-02281,46,61.66,8,3,0,3.0,2,9,Basic,Referral,Germany,1
SP-02282,22,99.26,11,2,1,4.6,0,24,Basic,Partner,Germany,0
SP-02283,20,132.1,5,7,1,3.4,0,14,Professional,Partner,Germany,0
SP-02284,48,58.06,11,5,1,3.4,0,6,Professional,Partner,United Kingdom,0
SP-02285,41,58.7,6,6,1,4.2,1,4,Enterprise,Organic,Germany,0
SP-02286,50,96.62,9,2,1,5.0,0,30,Enterprise,Partner,Germany,0
SP-02287,55,209.58,19,1,1,4.9,1,15,Professional,Referral,United Kingdom,0
SP-02288,50,65.57,10,4,1,4.1,2,13,Professional,Partner,Portugal,0
SP-02289,57,73.01,9,3,1,3.9,0,8,Professional,Referral,Germany,0
SP-02290,25,68.74,12,3,0,4.4,1,3,Professional,Paid,Germany,0
SP-02291,24,80.95,12,5,1,4.9,1,14,Professional,Organic,Germany,0
SP-02292,20,136.49,5,6,0,2.4,0,14,Professional,Organic,Portugal,0
SP-02293,15,82.69,12,4,0,3.7,1,16,Basic,Referral,United Kingdom,0
SP-02294,45,218.66,11,1,4,3.0,2,25,Professional,Organic,United Kingdom,1
SP-02295,43,88.82,11,1,2,3.6,0,13,Professional,Paid,Germany,0
SP-02296,49,142.05,10,4,1,2.8,2,3,Basic,Organic,Germany,0
SP-02297,11,75.21,4,4,5,2.4,0,17,Professional,Organic,Portugal,0
SP-02298,30,50.54,15,3,1,2.7,1,31,Basic,Organic,Germany,1
SP-02299,14,82.64,4,5,0,3.4,3,10,Professional,Organic,Germany,1
SP-02300,54,105.35,8,5,1,4.3,1,10,Professional,Organic,Portugal,0
SP-02301,17,61.88,4,0,2,3.1,0,9,Professional,Paid,Germany,0
SP-02302,9,132.58,4,4,3,3.1,1,12,Professional,Referral,Germany,1
SP-02303,35,70.08,11,4,1,4.1,2,14,Basic,Organic,Germany,0
SP-02304,53,55.03,11,5,2,4.0,0,16,Professional,Organic,Portugal,0
SP-02305,55,200.01,9,1,0,5.0,0,7,Enterprise,Paid,Portugal,0
SP-02306,6,60.6,8,6,0,4.5,0,7,Basic,Organic,United Kingdom,0
SP-02307,20,69.25,4,5,1,3.0,2,1,Professional,Paid,Portugal,0
SP-02308,10,112.48,7,3,2,3.3,2,3,Basic,Paid,Germany,0
SP-02309,19,74.17,7,2,2,4.4,0,9,Basic,Organic,United Kingdom,1
SP-02310,33,55.81,8,0,2,3.1,0,14,Basic,Partner,United Kingdom,0
SP-02311,17,66.53,11,1,0,3.5,2,8,Professional,Referral,Germany,0
SP-02312,5,175.35,4,5,1,2.4,1,18,Basic,Paid,United Kingdom,0
SP-02313,31,106.89,6,3,0,2.8,0,7,Professional,Organic,United Kingdom,0
SP-02314,4,115.61,8,4,2,4.8,0,7,Basic,Paid,United Kingdom,0
SP-02315,14,94.7,7,2,1,3.9,1,22,Basic,Paid,Portugal,1
SP-02316,1,101.3,8,4,3,3.3,1,14,Enterprise,Organic,Germany,0
SP-02317,6,71.92,4,5,3,3.4,0,20,Basic,Partner,Germany,1
SP-02318,27,89.91,9,1,0,5.0,1,15,Basic,Paid,Portugal,0
SP-02319,52,36.84,15,2,1,3.3,1,12,Basic,Paid,United Kingdom,0
SP-02320,47,124.66,15,1,1,4.2,0,14,Basic,Partner,Germany,0
SP-02321,6,71.65,8,2,2,4.5,1,4,Professional,Organic,United Kingdom,0
SP-02322,3,52.25,11,8,1,5.0,0,2,Basic,Paid,Portugal,0
SP-02323,21,92.01,12,4,1,3.1,0,4,Professional,Organic,Germany,0
SP-02324,40,78.59,8,2,4,2.7,1,3,Basic,Partner,Germany,0
SP-02325,45,122.81,8,3,1,2.9,0,14,Professional,Referral,United Kingdom,0
SP-02326,50,83.38,6,2,2,4.4,1,22,Basic,Paid,Germany,0
SP-02327,21,65.96,8,5,2,5.0,0,4,Basic,Organic,Portugal,0
SP-02328,11,84.2,7,6,1,4.4,0,13,Professional,Organic,Germany,0
SP-02329,2,148.97,11,4,1,3.3,0,28,Basic,Paid,United Kingdom,1
SP-02330,9,124.51,8,1,1,4.8,1,19,Basic,Referral,United Kingdom,0
SP-02331,4,106.77,12,1,0,3.4,0,15,Professional,Organic,Germany,0
SP-02332,52,126.78,5,0,1,3.1,0,11,Enterprise,Paid,Germany,0
SP-02333,17,110.17,5,4,2,3.5,0,14,Basic,Organic,Germany,0
SP-02334,50,58.86,8,1,1,3.3,0,12,Professional,Referral,United Kingdom,0
SP-02335,34,116.0,9,3,1,3.2,0,10,Professional,Paid,Germany,0
SP-02336,33,133.09,8,5,2,4.8,0,5,Enterprise,Referral,Portugal,0
SP-02337,28,136.26,13,7,0,3.4,1,7,Professional,Referral,United Kingdom,1
SP-02338,50,53.97,10,4,1,2.5,0,13,Basic,Organic,Germany,0
SP-02339,3,69.34,4,2,3,4.3,1,21,Enterprise,Organic,Germany,0
SP-02340,6,65.24,7,1,0,3.0,0,4,Basic,Organic,Germany,0
SP-02341,26,74.91,8,0,1,3.1,0,37,Basic,Paid,Portugal,0
SP-02342,24,102.21,3,4,3,4.4,0,2,Basic,Organic,Portugal,0
SP-02343,33,91.06,8,3,0,3.2,0,6,Professional,Partner,United Kingdom,0
