customer_id,tenure_months,monthly_spend_eur,logins_30d,content_completions_30d,support_tickets_90d,satisfaction_score,payment_delays_12m,days_since_last_activity,plan_type,acquisition_channel,region,churned,churn_probability,risk_band,recommended_action
SP-02465,28,68.86,6,1,1,3.5,0,3,Basic,Organic,Portugal,0,0.3281692451538665,Medium,Send personalized content recommendation
SP-00751,58,87.02,8,1,4,4.4,1,6,Professional,Referral,Portugal,0,0.3280283389993619,Medium,Escalate unresolved service issues
SP-01119,44,131.55,12,6,0,3.6,2,26,Enterprise,Referral,Germany,0,0.32785574632044245,Medium,Offer billing support or flexible payment plan
SP-00613,48,55.56,4,5,1,3.4,1,5,Professional,Organic,Germany,0,0.32773014896486885,Medium,Send personalized content recommendation
SP-01581,18,32.35,10,6,2,3.7,1,3,Professional,Paid,Germany,0,0.32741506159321276,Medium,Send personalized content recommendation
SP-00663,3,109.42,6,4,0,4.2,2,4,Basic,Organic,Portugal,0,0.32731687483142197,Medium,Offer billing support or flexible payment plan
SP-02345,36,48.43,9,4,0,3.8,0,17,Basic,Partner,Germany,0,0.3272429440220449,Medium,Send personalized content recommendation
SP-00402,47,63.75,5,0,1,5.0,1,16,Basic,Paid,Germany,0,0.3267809157234532,Medium,Send personalized content recommendation
SP-00889,1,145.96,11,5,4,4.1,0,7,Enterprise,Organic,Germany,0,0.3267778535857781,Medium,Escalate unresolved service issues
SP-00898,4,129.28,10,8,1,3.2,1,5,Professional,Organic,Germany,0,0.3267514791922303,Medium,Send personalized content recommendation
SP-00935,27,67.7,4,1,0,4.1,1,5,Professional,Partner,Germany,0,0.3257588492926521,Medium,Send personalized content recommendation
SP-01999,17,84.54,11,3,2,3.6,0,4,Professional,Organic,United Kingdom,0,0.3244678701384861,Medium,Send personalized content recommendation
SP-00084,50,91.06,4,4,0,3.0,0,17,Enterprise,Organic,Germany,0,0.3243144884839268,Medium,Send personalized content recommendation
SP-01468,24,77.39,5,1,0,4.1,0,10,Professional,Referral,Germany,0,0.32404833544294415,Medium,Send personalized content recommendation
SP-00382,57,92.58,7,3,1,2.7,0,9,Basic,Organic,Portugal,0,0.32394766900971966,Medium,Send personalized content recommendation
SP-02204,21,102.23,6,0,0,4.1,1,5,Basic,Referral,Germany,0,0.3237326632452243,Medium,Send personalized content recommendation
SP-01172,38,61.48,10,3,1,3.7,2,10,Enterprise,Organic,United Kingdom,0,0.32367620567695354,Medium,Offer billing support or flexible payment plan
SP-01278,47,70.03,13,3,1,3.4,1,14,Basic,Organic,Portugal,0,0.32362064884029884,Medium,Send personalized content recommendation
SP-01223,58,94.09,12,6,3,3.0,1,6,Basic,Referral,Germany,0,0.32343696037529035,Medium,Escalate unresolved service issues
SP-00585,25,41.77,6,3,1,5.0,1,11,Basic,Organic,Germany,0,0.32325324303094444,Medium,Send personalized content recommendation
SP-02047,28,54.99,10,3,0,4.5,0,24,Professional,Paid,United Kingdom,0,0.3229315346410155,Medium,Send re-engagement journey
SP-02496,13,85.9,5,3,1,3.8,0,3,Basic,Paid,United Kingdom,0,0.3229075771199112,Medium,Send personalized content recommendation
SP-01380,33,54.99,13,5,1,4.7,0,26,Basic,Organic,United Kingdom,0,0.3228177956384081,Medium,Send re-engagement journey
SP-02065,36,36.18,11,3,2,3.2,0,3,Professional,Organic,United Kingdom,0,0.3227386474096452,Medium,Send personalized content recommendation
SP-00683,58,145.35,7,2,2,3.8,0,14,Basic,Referral,United Kingdom,0,0.3224274047561497,Medium,Send personalized content recommendation
SP-02164,55,71.16,11,5,1,3.6,2,14,Basic,Organic,Portugal,0,0.3220852860083587,Medium,Offer billing support or flexible payment plan
SP-02143,58,102.75,9,4,2,3.0,1,9,Basic,Paid,Portugal,0,0.32176897330619336,Medium,Send personalized content recommendation
SP-00492,53,67.2,8,5,1,3.3,2,7,Basic,Paid,Germany,0,0.3216429676021556,Medium,Offer billing support or flexible payment plan
SP-00125,52,98.03,9,6,0,4.5,1,34,Professional,Paid,Portugal,0,0.32143821236783343,Medium,Send re-engagement journey
SP-01770,12,197.92,11,5,3,4.6,1,13,Basic,Organic,Portugal,0,0.32123403178401955,Medium,Escalate unresolved service issues
SP-00776,58,62.81,5,1,1,4.4,1,21,Enterprise,Paid,Germany,0,0.3210770112058736,Medium,Send re-engagement journey
SP-02397,57,77.54,11,4,0,3.8,2,18,Basic,Organic,United Kingdom,0,0.3203756667623559,Medium,Offer billing support or flexible payment plan
SP-00426,12,74.23,7,4,0,3.7,0,9,Professional,Organic,Germany,1,0.32037246891775323,Medium,Send personalized content recommendation
SP-01907,18,93.24,14,0,1,3.5,1,6,Professional,Paid,Germany,0,0.31972578136379187,Medium,Send personalized content recommendation
SP-00912,12,81.26,11,4,0,5.0,2,17,Professional,Organic,United Kingdom,0,0.3196585482118064,Medium,Offer billing support or flexible payment plan
SP-01338,18,147.2,10,3,0,4.1,1,16,Professional,Referral,Germany,0,0.31901203304148473,Medium,Send personalized content recommendation
SP-01973,41,100.28,9,4,1,3.8,2,9,Professional,Organic,Germany,0,0.31896067412376233,Medium,Offer billing support or flexible payment plan
SP-00471,45,97.05,10,1,1,4.5,1,20,Professional,Organic,Portugal,0,0.318219421000238,Medium,Send personalized content recommendation
SP-01853,28,108.7,7,9,0,3.3,1,14,Basic,Paid,United Kingdom,0,0.31810012846485575,Medium,Send personalized content recommendation
SP-02154,33,116.19,9,1,0,3.3,1,8,Professional,Organic,Germany,0,0.3180663192148614,Medium,Send personalized content recommendation
SP-01920,32,117.87,8,1,0,4.1,0,21,Basic,Paid,Portugal,0,0.3179880631865626,Medium,Send re-engagement journey
SP-02226,38,98.29,8,4,2,3.4,0,7,Basic,Referral,Portugal,0,0.31793734915931887,Medium,Send personalized content recommendation
SP-01929,11,84.49,6,5,0,4.1,0,13,Professional,Organic,Germany,0,0.3176533753453967,Medium,Send personalized content recommendation
SP-00022,23,61.95,10,5,1,3.7,0,11,Professional,Organic,United Kingdom,0,0.31761349110272385,Medium,Send personalized content recommendation
SP-00962,25,129.54,9,5,1,4.4,0,20,Basic,Organic,United Kingdom,1,0.3176091619076662,Medium,Send personalized content recommendation
SP-02498,54,126.8,4,1,1,4.7,1,16,Basic,Organic,United Kingdom,0,0.31760283588686344,Medium,Send personalized content recommendation
SP-00892,43,60.84,7,2,1,4.8,2,12,Basic,Paid,United Kingdom,0,0.3175134812001203,Medium,Offer billing support or flexible payment plan
SP-01175,1,77.38,7,3,2,5.0,1,2,Basic,Organic,Germany,0,0.3174324168534761,Medium,Send personalized content recommendation
SP-00615,42,72.12,5,4,1,3.1,0,5,Professional,Organic,Germany,0,0.3172228893828499,Medium,Send personalized content recommendation
SP-00868,51,134.73,6,2,2,3.6,0,11,Professional,Referral,Portugal,0,0.3169386509970598,Medium,Send personalized content recommendation
SP-02069,20,183.54,5,3,1,3.3,0,11,Enterprise,Organic,Germany,0,0.31692899912210076,Medium,Send personalized content recommendation
SP-00455,36,83.61,7,3,4,4.3,1,5,Enterprise,Organic,Portugal,0,0.31662247061323257,Medium,Escalate unresolved service issues
SP-00256,9,88.11,11,5,2,3.4,1,3,Enterprise,Organic,United Kingdom,0,0.3166102737610025,Medium,Send personalized content recommendation
SP-00113,34,81.69,9,4,1,4.4,0,21,Basic,Paid,Germany,0,0.3160704110155857,Medium,Send re-engagement journey
SP-02167,19,111.48,8,4,0,4.5,0,22,Basic,Paid,United Kingdom,0,0.3158303843885694,Medium,Send re-engagement journey
SP-01403,18,111.86,8,2,1,5.0,2,9,Professional,Partner,United Kingdom,0,0.3140749423354618,Medium,Offer billing support or flexible payment plan
SP-00721,9,65.85,10,1,1,4.1,0,7,Professional,Referral,Portugal,1,0.31399912343851316,Medium,Send personalized content recommendation
SP-01293,27,72.16,7,3,1,3.6,0,4,Basic,Partner,United Kingdom,0,0.31375363058898476,Medium,Send personalized content recommendation
SP-01445,9,105.95,12,5,2,3.3,0,3,Professional,Organic,United Kingdom,0,0.3133839463773852,Medium,Send personalized content recommendation
SP-01053,31,63.48,8,3,0,3.6,1,9,Basic,Paid,Germany,0,0.3130860030662291,Medium,Send personalized content recommendation
SP-02458,57,96.06,6,4,2,2.5,0,3,Professional,Organic,Portugal,0,0.31234208913550016,Medium,Send personalized content recommendation
SP-00638,18,117.63,8,3,1,4.1,1,8,Basic,Organic,Portugal,0,0.3122925728075446,Medium,Send personalized content recommendation
SP-00546,4,141.03,13,6,1,4.1,0,20,Professional,Paid,United Kingdom,0,0.3120392089927938,Medium,Send personalized content recommendation
SP-00039,17,182.32,10,3,1,3.4,0,10,Professional,Partner,United Kingdom,0,0.3120174409061728,Medium,Send personalized content recommendation
SP-01220,27,44.31,16,5,1,3.6,1,18,Enterprise,Referral,Germany,0,0.3115206199221564,Medium,Send personalized content recommendation
SP-01786,15,136.59,9,8,1,3.2,0,10,Basic,Organic,Germany,0,0.31143284011818617,Medium,Send personalized content recommendation
SP-00203,30,86.26,12,3,1,3.7,1,15,Enterprise,Referral,Germany,0,0.31125714972525104,Medium,Send personalized content recommendation
SP-01189,34,82.44,13,7,2,3.6,1,13,Professional,Paid,United Kingdom,0,0.31112115074026925,Medium,Send personalized content recommendation
SP-01516,56,92.09,8,6,3,4.4,0,19,Basic,Referral,Portugal,0,0.3109120155637014,Medium,Escalate unresolved service issues
SP-00391,45,99.42,7,5,1,3.2,0,10,Basic,Referral,Germany,0,0.31075246314604066,Medium,Send personalized content recommendation
SP-01708,55,70.4,11,2,2,4.3,0,24,Enterprise,Referral,United Kingdom,0,0.31067554651481943,Medium,Send re-engagement journey
SP-01341,33,70.96,9,5,1,4.4,0,22,Professional,Paid,Germany,0,0.31058383084523195,Medium,Send re-engagement journey
SP-00149,50,83.08,4,2,1,4.9,2,12,Basic,Referral,Portugal,0,0.31047952024222886,Medium,Offer billing support or flexible payment plan
SP-02037,36,103.72,6,5,0,4.2,2,11,Basic,Referral,United Kingdom,0,0.31046403629083524,Medium,Offer billing support or flexible payment plan
SP-02196,49,58.75,8,1,1,3.2,1,3,Basic,Paid,Germany,0,0.3103861612861208,Medium,Send personalized content recommendation
SP-00360,45,141.16,9,4,2,3.1,0,9,Professional,Organic,United Kingdom,0,0.3103606528313286,Medium,Send personalized content recommendation
SP-00945,8,128.9,9,2,1,3.6,0,9,Enterprise,Partner,United Kingdom,0,0.31026465230564043,Medium,Send personalized content recommendation
SP-01677,9,62.97,12,1,0,4.2,0,12,Basic,Organic,United Kingdom,0,0.30923410401844575,Medium,Send personalized content recommendation
SP-02342,24,102.21,3,4,3,4.4,0,2,Basic,Organic,Portugal,0,0.3092196058174178,Medium,Escalate unresolved service issues
SP-02017,25,99.42,4,8,0,3.8,0,21,Enterprise,Organic,United Kingdom,0,0.30885210725790374,Medium,Send re-engagement journey
SP-00771,40,50.23,12,4,1,3.5,1,9,Professional,Referral,United Kingdom,0,0.3088520039462873,Medium,Send personalized content recommendation
SP-01894,43,132.58,0,4,0,2.9,0,4,Professional,Partner,United Kingdom,0,0.3088233690964486,Medium,Send personalized content recommendation
SP-02188,16,101.67,7,5,1,2.8,0,4,Enterprise,Organic,United Kingdom,0,0.3083375643525824,Medium,Send personalized content recommendation
SP-02070,26,104.95,6,4,0,3.6,1,7,Professional,Referral,Germany,0,0.30817479683733146,Medium,Send personalized content recommendation
SP-02183,37,106.38,9,5,1,3.8,1,18,Enterprise,Referral,Germany,0,0.3081714370251927,Medium,Send personalized content recommendation
SP-00490,37,78.41,9,4,0,3.8,2,12,Professional,Organic,Portugal,0,0.3078541417346906,Medium,Offer billing support or flexible payment plan
SP-02328,11,84.2,7,6,1,4.4,0,13,Professional,Organic,Germany,0,0.3078010783097569,Medium,Send personalized content recommendation
SP-01111,38,174.43,10,5,2,4.0,0,19,Professional,Referral,United Kingdom,0,0.3076932966600808,Medium,Send personalized content recommendation
SP-02120,43,63.07,5,3,1,3.5,0,5,Basic,Referral,Germany,0,0.30753421135245756,Medium,Send personalized content recommendation
SP-02404,34,92.04,11,1,1,3.1,0,7,Basic,Organic,Portugal,0,0.30750246798518704,Medium,Send personalized content recommendation
SP-01673,17,85.35,5,1,1,4.7,0,9,Professional,Organic,Germany,0,0.3074552076266863,Medium,Send personalized content recommendation
SP-00321,20,62.87,10,4,3,4.6,0,7,Basic,Organic,Germany,1,0.30648367724109976,Medium,Escalate unresolved service issues
SP-01086,51,174.5,7,3,2,4.9,1,22,Basic,Referral,Portugal,0,0.30637842997636333,Medium,Send re-engagement journey
SP-01731,47,81.68,9,3,0,3.2,1,11,Professional,Organic,Germany,0,0.3058184217126741,Medium,Send personalized content recommendation
SP-00624,26,62.57,7,2,1,4.5,2,8,Enterprise,Referral,Germany,0,0.3057936219043517,Medium,Offer billing support or flexible payment plan
SP-01868,46,136.09,8,6,2,3.4,0,12,Basic,Partner,Germany,0,0.3057268962597347,Medium,Send personalized content recommendation
SP-02479,5,67.93,11,5,0,5.0,1,18,Basic,Partner,Germany,0,0.30551973274670546,Medium,Send personalized content recommendation
SP-01081,56,44.31,8,3,1,3.8,0,16,Basic,Paid,United Kingdom,0,0.30538528277349364,Medium,Send personalized content recommendation
SP-00237,40,79.71,11,3,0,3.2,1,9,Basic,Partner,United Kingdom,0,0.30527273879761196,Medium,Send personalized content recommendation
SP-02368,11,231.37,13,6,2,4.1,2,13,Basic,Paid,Germany,0,0.30483948396621885,Medium,Offer billing support or flexible payment plan
SP-00242,36,207.02,9,1,2,3.2,1,2,Professional,Partner,United Kingdom,0,0.304737880135429,Medium,Send personalized content recommendation
SP-00134,34,44.72,3,3,2,5.0,1,11,Enterprise,Organic,Germany,0,0.3046923579610746,Medium,Send personalized content recommendation
SP-01014,19,51.28,7,4,1,3.5,0,7,Enterprise,Referral,Germany,0,0.30389883572998516,Medium,Send personalized content recommendation
SP-02177,7,89.4,5,5,2,4.3,0,7,Enterprise,Partner,United Kingdom,0,0.3038485944224538,Medium,Send personalized content recommendation
SP-00505,17,90.08,7,4,1,4.8,0,18,Professional,Paid,Germany,0,0.3038205511117446,Medium,Send personalized content recommendation
SP-00313,8,57.34,12,2,0,5.0,0,20,Basic,Partner,Germany,0,0.30374199857966927,Medium,Send personalized content recommendation
SP-00337,58,91.91,9,3,0,3.3,0,22,Professional,Paid,Germany,0,0.3036928300030288,Medium,Send re-engagement journey
SP-02144,37,94.57,7,3,1,4.4,2,10,Professional,Organic,Portugal,0,0.3025686987634124,Medium,Offer billing support or flexible payment plan
SP-00089,47,52.79,14,2,2,2.9,1,5,Professional,Paid,Portugal,0,0.30246422931389216,Medium,Send personalized content recommendation
SP-01787,12,55.13,3,3,0,4.0,1,4,Enterprise,Organic,United Kingdom,0,0.3022326368174134,Medium,Send personalized content recommendation
SP-01906,15,62.74,10,4,0,3.6,0,9,Basic,Referral,Germany,0,0.30222716143016215,Medium,Send personalized content recommendation
SP-00658,38,133.67,12,1,3,3.8,0,7,Professional,Referral,United Kingdom,0,0.3018576171810079,Medium,Escalate unresolved service issues
SP-01394,45,108.15,6,1,0,2.9,0,9,Professional,Paid,Germany,0,0.30185314760712173,Medium,Send personalized content recommendation
SP-00348,57,101.18,9,2,1,2.8,0,9,Professional,Organic,United Kingdom,0,0.3017791708345303,Medium,Send personalized content recommendation
SP-02319,52,36.84,15,2,1,3.3,1,12,Basic,Paid,United Kingdom,0,0.3017451922756672,Medium,Send personalized content recommendation
SP-01600,43,63.04,11,4,2,3.6,0,11,Professional,Organic,Germany,0,0.30162921625974226,Medium,Send personalized content recommendation
SP-00139,21,46.44,13,4,2,4.3,1,15,Enterprise,Organic,Portugal,0,0.30100509119541824,Medium,Send personalized content recommendation
SP-01125,51,93.3,2,2,3,4.0,1,3,Enterprise,Referral,Portugal,0,0.3009472467156375,Medium,Escalate unresolved service issues
SP-01201,53,83.23,11,6,0,4.2,4,15,Basic,Partner,Portugal,0,0.30094607001959883,Medium,Offer billing support or flexible payment plan
SP-01534,12,48.6,13,7,1,4.6,2,11,Professional,Partner,United Kingdom,0,0.29923900116256524,Low,Offer billing support or flexible payment plan
SP-02054,57,61.55,7,2,3,4.4,0,10,Professional,Organic,United Kingdom,0,0.2988314523670531,Low,Escalate unresolved service issues
SP-00558,53,94.24,6,3,1,3.7,1,16,Enterprise,Referral,Portugal,0,0.29874597621018034,Low,Maintain regular engagement
SP-01469,47,71.98,10,3,0,3.0,0,12,Basic,Referral,Germany,0,0.2985972015843158,Low,Maintain regular engagement
SP-02267,42,90.13,11,3,0,3.9,2,13,Professional,Partner,United Kingdom,0,0.29846435979466573,Low,Offer billing support or flexible payment plan
SP-00283,41,92.33,8,5,1,3.7,0,16,Basic,Paid,Germany,0,0.2982447923122612,Low,Maintain regular engagement
SP-02424,50,190.7,6,1,1,4.0,2,11,Basic,Paid,Germany,1,0.29808208487403715,Low,Offer billing support or flexible payment plan
SP-00607,20,43.43,8,1,3,4.9,0,3,Professional,Organic,Germany,0,0.2980461773581934,Low,Escalate unresolved service issues
SP-01881,24,81.89,10,5,0,3.4,0,13,Professional,Organic,United Kingdom,0,0.29804058614895873,Low,Maintain regular engagement
SP-00489,46,90.9,9,5,1,2.9,0,12,Professional,Paid,Germany,0,0.29774031335260726,Low,Maintain regular engagement
SP-01771,21,71.74,7,2,1,5.0,0,16,Basic,Paid,Germany,0,0.2964224414639379,Low,Maintain regular engagement
SP-00997,32,96.57,7,3,2,3.7,0,6,Professional,Paid,Germany,0,0.295656676136871,Low,Maintain regular engagement
SP-00816,51,53.77,5,8,0,4.4,3,14,Professional,Organic,Germany,0,0.2956143029483595,Low,Offer billing support or flexible payment plan
SP-02296,49,142.05,10,4,1,2.8,2,3,Basic,Organic,Germany,0,0.29543990065018333,Low,Offer billing support or flexible payment plan
SP-02335,34,116.0,9,3,1,3.2,0,10,Professional,Paid,Germany,0,0.29527431156733647,Low,Maintain regular engagement
SP-00806,47,80.57,7,3,2,4.1,1,6,Professional,Partner,United Kingdom,0,0.29522983836776606,Low,Maintain regular engagement
SP-01637,10,104.37,11,3,0,3.7,0,11,Basic,Organic,Germany,0,0.29517532878292563,Low,Maintain regular engagement
SP-00618,16,105.56,11,6,1,4.3,1,13,Professional,Referral,United Kingdom,0,0.2947232517797843,Low,Maintain regular engagement
SP-00295,33,101.46,10,3,4,5.0,0,9,Basic,Referral,United Kingdom,0,0.2945278416692305,Low,Escalate unresolved service issues
SP-01597,40,86.96,12,4,2,2.8,0,4,Professional,Organic,United Kingdom,0,0.2945024453149475,Low,Maintain regular engagement
SP-00417,59,103.75,4,3,1,4.4,1,16,Basic,Partner,Portugal,0,0.29441902342251014,Low,Maintain regular engagement
